contact_id,acct_id,email,created_date,country
CT00007380,A0001411,contact7380@example.com,2023-12-08,DE
CT00007381,A0004998,contact7381@example.com,2021-07-30,US
CT00007382,A0005350,contact7382@example.com,2023-06-10,FR
CT00007383,ACC0004413,contact7383@example.com,2022-01-10,DE
CT00007384,A0005046,contact7384@example.com,2022-06-04,DE
CT00007385,A0005573,contact7385@example.com,2023-09-15,DE
CT00007386,A0000748,contact7386@example.com,2022-01-27,FR
CT00007387,A0001071,contact7387@example.com,2022-01-14,US
CT00007388,A0002213,contact7388@example.com,2022-07-03,DE
CT00007389,A0004624,contact7389@example.com,2024-04-23,US
CT00007390,A0004742,contact7390@example.com,2021-03-31,US
CT00007391,A0004670,contact7391@example.com,2022-02-24,PL
CT00007392,A0001690,contact7392@example.com,2024-07-21,US
CT00007393,A0002227,contact7393@example.com,2021-07-25,DE
CT00007394,A0002019,contact7394@example.com,2024-07-10,PL
CT00007395,A0005823,contact7395@example.com,2022-06-30,US
CT00007396,A0004280,contact7396@example.com,2024-03-13,FR
CT00007397,A0005969,contact7397@example.com,2023-02-25,FR
CT00007398,A0002495,contact7398@example.com,2021-11-05,FR
CT00007399,A0003316,contact7399@example.com,2021-07-05,DE
CT00007400,A0000590,contact7400@example.com,2022-02-20,PL
CT00007401,A0000606,contact7401@example.com,2023-10-21,DE
CT00007402,A0002959,contact7402@example.com,2021-06-11,FR
CT00007403,A0001466,contact7403@example.com,2023-08-04,FR
CT00007404,A0005341,contact7404@example.com,2023-01-10,US
CT00007405,A0005744,contact7405@example.com,2023-02-18,PL
CT00007406,ACC0001181,contact7406@example.com,2022-10-11,DE
CT00007407,A0005718,contact7407@example.com,2023-10-26,FR
CT00007408,A0002587,contact7408@example.com,2021-11-29,FR
CT00007409,A0002201,contact7409@example.com,2024-01-26,US
CT00007410,ACC0001922,contact7410@example.com,2022-11-25,FR
CT00007411,A0004172,contact7411@example.com,2021-05-03,DE
CT00007412,A0000166,contact7412@example.com,2022-09-02,DE
CT00007413,A0000371,contact7413@example.com,2021-05-12,PL
CT00007414,A0003259,contact7414@example.com,2022-02-04,PL
CT00007415,A0000704,contact7415@example.com,2023-10-02,FR
CT00007416,A0002199,contact7416@example.com,2024-08-12,PL
CT00007417,A0001686,contact7417@example.com,2023-06-30,DE
CT00007418,ACC0000814,contact7418@example.com,2023-09-14,DE
CT00007419,A0004830,contact7419@example.com,2024-10-24,PL
CT00007420,A0005634,contact7420@example.com,2023-11-18,US
CT00007421,A0005660,contact7421@example.com,2024-07-27,US
CT00007422,ACC0003693,contact7422@example.com,2024-03-22,US
CT00007423,ACC0004526,contact7423@example.com,2023-12-31,PL
CT00007424,A0005722,contact7424@example.com,2022-10-01,FR
CT00007425,A0003850,contact7425@example.com,2024-08-19,PL
CT00007426,A0000166,contact7426@example.com,2021-02-18,PL
CT00007427,A0000437,contact7427@example.com,2021-06-27,DE
CT00007428,A0001420,contact7428@example.com,2022-09-13,DE
CT00007429,A0000778,contact7429@example.com,2021-01-08,US
CT00007430,A0003260,contact7430@example.com,2023-03-08,FR
CT00007431,A0004681,contact7431@example.com,2024-06-03,US
CT00007432,A0000934,contact7432@example.com,2023-08-02,US
CT00007433,A0002793,contact7433@example.com,2021-03-25,PL
CT00007434,A0001523,contact7434@example.com,2022-12-20,DE
CT00007435,A0002829,contact7435@example.com,2023-08-12,DE
CT00007436,A0004493,contact7436@example.com,2024-08-08,DE
CT00007437,A0005642,contact7437@example.com,2022-04-20,PL
CT00007438,A0005880,contact7438@example.com,2023-04-02,DE
CT00007439,A0003111,contact7439@example.com,2023-11-03,PL
CT00007440,A0004102,contact7440@example.com,2023-06-28,FR
CT00007441,A0005756,contact7441@example.com,2023-05-12,US
CT00007442,A0002488,contact7442@example.com,2023-02-05,PL
CT00007443,ACC0003775,contact7443@example.com,2021-12-13,US
CT00007444,A0001736,contact7444@example.com,2024-01-13,PL
CT00007445,A0005841,contact7445@example.com,2021-01-06,FR
CT00007446,A0002540,contact7446@example.com,2022-07-28,PL
CT00007447,A0001656,contact7447@example.com,2024-06-03,DE
CT00007448,A0000997,contact7448@example.com,2021-03-09,US
CT00007449,A0001420,contact7449@example.com,2022-10-03,FR
CT00007450,A0002806,contact7450@example.com,2023-03-12,FR
CT00007451,A0003525,contact7451@example.com,2021-09-21,US
CT00007452,A0000707,contact7452@example.com,2023-08-08,US
CT00007453,A0003248,contact7453@example.com,2023-01-31,PL
CT00007454,A0000630,contact7454@example.com,2022-03-25,US
CT00007455,ACC0000312,contact7455@example.com,2024-09-07,FR
CT00007456,A0001308,contact7456@example.com,2024-07-27,FR
CT00007457,A0001494,contact7457@example.com,2024-08-29,PL
CT00007458,A0001620,contact7458@example.com,2023-03-13,PL
CT00007459,A0005271,contact7459@example.com,2022-05-24,FR
CT00007460,A0000518,contact7460@example.com,2022-10-31,US
CT00007461,ACC0000619,contact7461@example.com,2024-09-08,US
CT00007462,A0001024,contact7462@example.com,2022-05-04,DE
CT00007463,A0005645,contact7463@example.com,2023-08-24,DE
CT00007464,A0002668,contact7464@example.com,2022-01-11,US
CT00007465,A0000994,contact7465@example.com,2022-11-22,DE
CT00007466,A0004725,contact7466@example.com,2022-07-08,PL
CT00007467,A0002073,contact7467@example.com,2022-06-29,PL
CT00007468,A0005291,contact7468@example.com,2022-01-14,PL
CT00007469,A0003445,contact7469@example.com,2022-11-12,PL
CT00007470,A0001991,contact7470@example.com,2024-02-20,DE
CT00007471,A0002671,contact7471@example.com,2022-01-31,US
CT00007472,A0004094,contact7472@example.com,2024-09-24,FR
CT00007473,A0004221,contact7473@example.com,2021-04-21,DE
CT00007474,A0001583,contact7474@example.com,2023-02-28,US
CT00007475,A0005786,contact7475@example.com,2023-06-30,PL
CT00007476,A0002351,contact7476@example.com,2022-12-14,PL
CT00007477,A0000588,contact7477@example.com,2023-05-09,PL
CT00007478,A0002204,contact7478@example.com,2023-05-12,US
CT00007479,A0001870,contact7479@example.com,2022-03-17,FR
CT00007480,A0002858,contact7480@example.com,2021-07-20,US
CT00007481,A0003120,contact7481@example.com,2022-08-28,PL
CT00007482,A0004465,contact7482@example.com,2021-11-02,US
CT00007483,A0005912,contact7483@example.com,2021-01-03,DE
CT00007484,A0003103,contact7484@example.com,2022-02-17,DE
CT00007485,A0004454,contact7485@example.com,2021-02-25,PL
CT00007486,A0002571,contact7486@example.com,2024-02-02,PL
CT00007487,ACC0004029,contact7487@example.com,2022-12-23,US
CT00007488,A0003755,contact7488@example.com,2021-05-05,DE
CT00007489,A0001701,contact7489@example.com,2023-02-13,FR
CT00007490,A0000628,contact7490@example.com,2023-12-22,DE
CT00007491,A0005554,contact7491@example.com,2024-09-28,US
CT00007492,A0004712,contact7492@example.com,2024-03-07,FR
CT00007493,A0005003,contact7493@example.com,2024-01-19,PL
CT00007494,A0002043,contact7494@example.com,2021-10-05,FR
CT00007495,A0001848,contact7495@example.com,2024-09-01,FR
CT00007496,A0000016,contact7496@example.com,2022-12-23,FR
CT00007497,A0005404,contact7497@example.com,2022-01-16,US
CT00007498,A0004597,contact7498@example.com,2022-03-18,DE
CT00007499,A0005516,contact7499@example.com,2021-08-20,DE
CT00007500,A0002938,contact7500@example.com,2022-01-23,DE
CT00007501,A0001476,contact7501@example.com,2021-11-21,PL
CT00007502,A0001613,contact7502@example.com,2022-02-01,US
CT00007503,A0000336,contact7503@example.com,2021-02-28,DE
CT00007504,A0005710,contact7504@example.com,2022-06-05,US
CT00007505,A0001657,contact7505@example.com,2022-09-29,DE
CT00007506,A0004812,contact7506@example.com,2021-11-03,PL
CT00007507,A0003781,contact7507@example.com,2023-12-21,US
CT00007508,A0002086,contact7508@example.com,2023-05-06,DE
CT00007509,ACC0002557,contact7509@example.com,2023-03-22,PL
CT00007510,A0001776,contact7510@example.com,2023-06-25,FR
CT00007511,A0002957,contact7511@example.com,2023-09-05,FR
CT00007512,A0004414,contact7512@example.com,2022-07-25,US
CT00007513,A0005865,contact7513@example.com,2023-09-22,PL
CT00007514,A0001954,contact7514@example.com,2022-11-24,DE
CT00007515,A0000093,contact7515@example.com,2024-01-15,FR
CT00007516,A0000560,contact7516@example.com,2021-03-08,FR
CT00007517,A0002502,contact7517@example.com,2021-09-07,FR
CT00007518,A0004743,contact7518@example.com,2023-06-16,US
CT00007519,A0002155,contact7519@example.com,2024-07-05,PL
CT00007520,A0003226,contact7520@example.com,2023-08-20,DE
CT00007521,A0004636,contact7521@example.com,2021-03-16,US
CT00007522,A0005026,contact7522@example.com,2021-04-10,PL
CT00007523,A0002862,contact7523@example.com,2022-08-21,PL
CT00007524,A0004576,contact7524@example.com,2021-01-16,FR
CT00007525,A0005537,contact7525@example.com,2023-10-20,US
CT00007526,A0003044,contact7526@example.com,2024-07-30,US
CT00007527,A0004560,contact7527@example.com,2021-10-28,PL
CT00007528,ACC0003927,contact7528@example.com,2021-02-05,FR
CT00007529,A0002489,contact7529@example.com,2023-03-14,PL
CT00007530,A0001884,contact7530@example.com,2021-04-26,DE
CT00007531,A0000650,contact7531@example.com,2023-01-16,FR
CT00007532,A0003721,contact7532@example.com,2023-07-18,US
CT00007533,A0005943,contact7533@example.com,2023-04-03,FR
CT00007534,ACC0004878,contact7534@example.com,2022-06-01,US
CT00007535,A0004604,contact7535@example.com,2022-11-01,DE
CT00007536,A0003901,contact7536@example.com,2021-04-22,PL
CT00007537,A0002120,contact7537@example.com,2022-05-21,DE
CT00007538,A0002947,contact7538@example.com,2023-10-16,FR
CT00007539,A0004468,contact7539@example.com,2021-12-17,DE
CT00007540,A0002676,contact7540@example.com,2022-02-24,DE
CT00007541,ACC0003775,contact7541@example.com,2021-02-04,FR
CT00007542,A0004740,contact7542@example.com,2023-03-15,DE
CT00007543,A0003829,contact7543@example.com,2021-10-24,PL
CT00007544,A0001630,contact7544@example.com,2024-05-10,PL
CT00007545,A0001146,contact7545@example.com,2024-02-17,US
CT00007546,A0002170,contact7546@example.com,2022-11-02,PL
CT00007547,A0000433,contact7547@example.com,2023-12-24,DE
CT00007548,A0002063,contact7548@example.com,2021-07-31,FR
CT00007549,A0001953,contact7549@example.com,2021-07-02,DE
CT00007550,A0005954,contact7550@example.com,2023-04-21,US
CT00007551,A0001601,contact7551@example.com,2024-08-19,PL
CT00007552,A0005200,contact7552@example.com,2023-05-23,DE
CT00007553,A0005087,contact7553@example.com,2021-08-06,US
CT00007554,A0003612,contact7554@example.com,2024-03-06,FR
CT00007555,A0001746,contact7555@example.com,2022-05-13,PL
CT00007556,A0005465,contact7556@example.com,2022-09-12,FR
CT00007557,A0000362,contact7557@example.com,2022-08-02,PL
CT00007558,A0003663,contact7558@example.com,2021-09-19,US
CT00007559,A0005497,contact7559@example.com,2023-07-03,PL
CT00007560,ACC0003726,contact7560@example.com,2021-10-05,DE
CT00007561,A0005880,contact7561@example.com,2023-05-21,PL
CT00007562,A0005159,contact7562@example.com,2023-02-18,PL
CT00007563,A0005420,contact7563@example.com,2021-05-15,FR
CT00007564,A0002877,contact7564@example.com,2023-10-11,US
CT00007565,A0000617,contact7565@example.com,2021-11-20,FR
CT00007566,A0001277,contact7566@example.com,2024-08-18,DE
CT00007567,A0005073,contact7567@example.com,2021-08-19,PL
CT00007568,ACC0003844,contact7568@example.com,2022-02-15,PL
CT00007569,A0001884,contact7569@example.com,2023-04-22,DE
CT00007570,A0005840,contact7570@example.com,2022-12-09,DE
CT00007571,ACC0005093,contact7571@example.com,2023-11-18,FR
CT00007572,A0000428,contact7572@example.com,2023-03-07,US
CT00007573,A0004483,contact7573@example.com,2021-06-07,PL
CT00007574,ACC0005562,contact7574@example.com,2024-01-20,PL
CT00007575,ACC0000705,contact7575@example.com,2022-11-15,DE
CT00007576,A0001351,contact7576@example.com,2023-11-29,US
CT00007577,A0000492,contact7577@example.com,2024-04-23,DE
CT00007578,A0000157,contact7578@example.com,2022-10-12,PL
CT00007579,A0004656,contact7579@example.com,2021-08-02,PL
CT00007580,A0005395,contact7580@example.com,2023-11-07,DE
CT00007581,A0002719,contact7581@example.com,2022-10-31,FR
CT00007582,A0002881,contact7582@example.com,2024-08-09,FR
CT00007583,A0000153,contact7583@example.com,2023-09-24,US
CT00007584,ACC0001102,contact7584@example.com,2024-05-22,DE
CT00007585,A0000198,contact7585@example.com,2021-12-02,FR
CT00007586,A0000610,contact7586@example.com,2023-11-25,PL
CT00007587,ACC0003580,contact7587@example.com,2023-04-20,FR
CT00007588,A0005838,contact7588@example.com,2022-07-25,US
CT00007589,A0002575,contact7589@example.com,2023-10-04,US
CT00007590,A0004609,contact7590@example.com,2023-10-26,US
CT00007591,A0000692,contact7591@example.com,2022-11-02,US
CT00007592,ACC0000012,contact7592@example.com,2021-09-07,US
CT00007593,A0003117,contact7593@example.com,2022-07-25,US
CT00007594,A0002350,contact7594@example.com,2021-02-21,FR
CT00007595,A0001679,contact7595@example.com,2021-06-03,DE
CT00007596,A0001482,contact7596@example.com,2024-01-20,US
CT00007597,A0001103,contact7597@example.com,2021-02-21,US
CT00007598,A0001501,contact7598@example.com,2023-11-27,DE
CT00007599,ACC0001865,contact7599@example.com,2024-09-01,DE
CT00007600,A0002235,contact7600@example.com,2024-10-27,PL
CT00007601,A0003289,contact7601@example.com,2024-07-30,DE
CT00007602,A0002262,contact7602@example.com,2023-07-18,FR
CT00007603,A0000856,contact7603@example.com,2022-11-06,FR
CT00007604,A0000229,contact7604@example.com,2024-06-15,US
CT00007605,A0000111,contact7605@example.com,2023-04-11,PL
CT00007606,A0004340,contact7606@example.com,2022-10-23,DE
CT00007607,A0000595,contact7607@example.com,2021-01-21,PL
CT00007608,A0003398,contact7608@example.com,2024-06-20,US
CT00007609,A0003529,contact7609@example.com,2022-02-14,PL
CT00007610,A0000284,contact7610@example.com,2024-04-07,FR
CT00007611,A0004667,contact7611@example.com,2021-08-01,DE
CT00007612,A0004264,contact7612@example.com,2023-03-09,DE
CT00007613,A0000346,contact7613@example.com,2024-08-17,FR
CT00007614,A0003827,contact7614@example.com,2021-12-12,FR
CT00007615,A0004098,contact7615@example.com,2022-12-06,DE
CT00007616,A0003756,contact7616@example.com,2021-01-31,FR
CT00007617,A0002490,contact7617@example.com,2023-05-22,US
CT00007618,A0003156,contact7618@example.com,2022-08-13,PL
CT00007619,A0004673,contact7619@example.com,2023-02-03,US
CT00007620,A0004958,contact7620@example.com,2022-05-13,FR
CT00007621,A0001750,contact7621@example.com,2021-12-06,DE
CT00007622,A0005062,contact7622@example.com,2023-03-13,US
CT00007623,A0001298,contact7623@example.com,2022-01-25,US
CT00007624,A0004051,contact7624@example.com,2022-06-06,DE
CT00007625,A0001556,contact7625@example.com,2023-02-16,US
CT00007626,A0004664,contact7626@example.com,2021-03-09,US
CT00007627,A0000444,contact7627@example.com,2022-09-22,US
CT00007628,A0000890,contact7628@example.com,2022-05-18,PL
CT00007629,A0003526,contact7629@example.com,2021-08-20,FR
CT00007630,A0003701,contact7630@example.com,2023-12-21,PL
CT00007631,A0001402,contact7631@example.com,2021-11-28,PL
CT00007632,ACC0001623,contact7632@example.com,2023-11-17,US
CT00007633,A0001045,contact7633@example.com,2024-07-12,PL
CT00007634,A0002201,contact7634@example.com,2023-10-12,PL
CT00007635,A0002150,contact7635@example.com,2024-01-12,DE
CT00007636,A0005314,contact7636@example.com,2023-03-12,FR
CT00007637,A0001626,contact7637@example.com,2022-06-01,FR
CT00007638,A0000665,contact7638@example.com,2024-09-07,US
CT00007639,A0005950,contact7639@example.com,2024-06-22,FR
CT00007640,A0001462,contact7640@example.com,2021-12-27,US
CT00007641,A0002865,contact7641@example.com,2023-07-26,FR
CT00007642,ACC0003475,contact7642@example.com,2022-01-15,US
CT00007643,A0001989,contact7643@example.com,2022-12-04,FR
CT00007644,A0003092,contact7644@example.com,2024-05-23,FR
CT00007645,A0001325,contact7645@example.com,2021-04-18,DE
CT00007646,A0001235,contact7646@example.com,2023-03-25,FR
CT00007647,A0003107,contact7647@example.com,2024-10-13,FR
CT00007648,A0002825,contact7648@example.com,2022-08-09,FR
CT00007649,A0005715,contact7649@example.com,2024-01-14,US
CT00007650,ACC0003960,contact7650@example.com,2022-11-22,FR
CT00007651,ACC0000470,contact7651@example.com,2024-04-02,DE
CT00007652,A0002131,contact7652@example.com,2023-10-09,DE
CT00007653,A0005291,contact7653@example.com,2024-07-19,DE
CT00007654,A0004679,contact7654@example.com,2022-12-22,US
CT00007655,A0002337,contact7655@example.com,2022-09-24,US
CT00007656,A0005094,contact7656@example.com,2022-08-29,FR
CT00007657,A0002337,contact7657@example.com,2023-01-28,PL
CT00007658,A0000439,contact7658@example.com,2024-05-01,US
CT00007659,A0001125,contact7659@example.com,2021-07-19,US
CT00007660,A0000879,contact7660@example.com,2021-10-27,DE
CT00007661,A0003490,contact7661@example.com,2024-02-11,FR
CT00007662,ACC0000613,contact7662@example.com,2022-07-24,PL
CT00007663,A0001066,contact7663@example.com,2024-07-20,US
CT00007664,A0005957,contact7664@example.com,2023-06-15,PL
CT00007665,A0000831,contact7665@example.com,2024-03-15,PL
CT00007666,A0002894,contact7666@example.com,2021-07-06,US
CT00007667,A0003616,contact7667@example.com,2021-11-17,PL
CT00007668,A0004810,contact7668@example.com,2022-08-18,US
CT00007669,A0003696,contact7669@example.com,2022-11-12,FR
CT00007670,ACC0002517,contact7670@example.com,2022-08-14,US
CT00007671,A0002113,contact7671@example.com,2021-09-29,FR
CT00007672,A0005574,contact7672@example.com,2023-05-23,DE
CT00007673,ACC0003841,contact7673@example.com,2022-09-01,PL
CT00007674,A0003133,contact7674@example.com,2021-10-25,US
CT00007675,A0005943,contact7675@example.com,2024-08-17,DE
CT00007676,A0002681,contact7676@example.com,2022-01-16,DE
CT00007677,A0003965,contact7677@example.com,2021-08-27,DE
CT00007678,A0005134,contact7678@example.com,2021-09-07,FR
CT00007679,A0005142,contact7679@example.com,2022-10-29,US
CT00007680,A0003409,contact7680@example.com,2024-06-10,PL
CT00007681,A0002955,contact7681@example.com,2021-11-01,DE
CT00007682,A0001168,contact7682@example.com,2024-03-01,DE
CT00007683,ACC0003648,contact7683@example.com,2021-12-05,FR
CT00007684,A0004562,contact7684@example.com,2022-07-20,DE
CT00007685,A0002034,contact7685@example.com,2023-07-13,DE
CT00007686,A0001868,contact7686@example.com,2023-06-11,PL
CT00007687,A0005581,contact7687@example.com,2024-05-22,US
